ply_number,material_diff,mobility_diff,white_king_attackers,black_king_attackers,king_safety_diff,white_castling_rights_lost,black_castling_rights_lost,pawn_diff,rating_diff,is_check,white_to_move,label_white_wins,game_id
67,-4,-13,0,0,0,1,1,-1,234,0,0,0,SkMyE8gP
86,-5,-14,0,0,0,1,1,-2,234,0,1,0,SkMyE8gP
9,0,-4,0,0,0,0,0,0,145,0,0,0,uocWBrs9
16,0,6,0,0,0,0,0,0,145,0,1,0,uocWBrs9
25,0,3,0,0,0,1,1,0,145,0,0,0,uocWBrs9
39,-3,-9,0,0,0,1,1,0,145,0,0,0,uocWBrs9
26,0,2,0,0,0,1,1,0,-139,0,1,0,PxpPRBS0
37,0,-1,0,0,0,1,1,0,-139,0,0,0,PxpPRBS0
41,0,-6,0,0,0,1,1,0,-139,0,0,0,PxpPRBS0
55,0,-14,0,0,0,1,1,0,-139,0,0,0,PxpPRBS0
21,4,33,0,1,1,0,1,1,419,1,0,1,asBHxWEO
23,4,23,0,0,0,0,1,1,419,0,0,1,asBHxWEO
39,0,3,0,0,0,1,1,0,419,0,0,1,asBHxWEO
41,0,47,0,1,1,1,1,0,419,1,0,1,asBHxWEO
11,0,15,0,0,0,0,0,0,98,0,0,1,LLv8soTI
12,0,13,0,0,0,0,0,0,98,0,1,1,LLv8soTI
17,0,1,0,0,0,0,0,0,98,0,0,1,LLv8soTI
30,-3,2,0,0,0,1,1,-1,98,0,1,1,LLv8soTI
10,-1,-13,0,0,0,1,0,-1,34,0,1,0,ngEHQntO
36,0,2,0,0,0,1,0,0,34,0,1,0,ngEHQntO
40,0,0,0,0,0,1,1,0,34,0,1,0,ngEHQntO
59,0,-9,0,0,0,1,1,0,34,0,0,0,ngEHQntO
7,0,-5,0,0,0,0,0,0,84,0,0,1,RDqMrFR8
13,-2,4,0,0,0,1,0,-2,84,0,0,1,RDqMrFR8
17,1,0,0,0,0,1,0,-2,84,0,0,1,RDqMrFR8
38,-1,26,0,0,0,1,1,1,84,0,1,1,RDqMrFR8
11,2,9,0,0,0,0,0,2,16,0,0,0,CDVEwFYa
12,1,5,0,0,0,0,0,1,16,0,1,0,CDVEwFYa
19,1,5,0,0,0,1,1,1,16,0,0,0,CDVEwFYa
35,2,-16,0,0,0,1,1,0,16,0,0,0,CDVEwFYa
14,0,-11,0,0,0,1,0,0,130,0,1,0,fVrvDDyE
26,0,2,0,0,0,1,1,0,130,0,1,0,fVrvDDyE
52,1,18,0,0,0,1,1,1,130,0,1,0,fVrvDDyE
104,-1,-15,0,0,0,1,1,2,130,0,1,0,fVrvDDyE
13,0,4,0,0,0,0,0,0,100,0,0,0,JoykGWni
35,0,2,0,0,0,1,1,0,100,0,0,0,JoykGWni
60,0,-1,0,0,0,1,1,0,100,0,1,0,JoykGWni
93,-5,33,0,1,1,1,1,0,100,1,0,0,JoykGWni
10,0,1,0,0,0,0,0,0,133,0,1,1,zM6tvGnk
23,0,4,0,0,0,1,1,0,133,0,0,1,zM6tvGnk
52,0,4,0,0,0,1,1,0,133,0,1,1,zM6tvGnk
61,5,19,0,0,0,1,1,0,133,0,0,1,zM6tvGnk
29,0,-16,0,0,0,1,1,0,-110,0,0,0,7gGS7pPm
31,0,-17,0,0,0,1,1,0,-110,0,0,0,7gGS7pPm
45,0,5,0,0,0,1,1,0,-110,0,0,0,7gGS7pPm
69,-1,0,0,0,0,1,1,2,-110,0,0,0,7gGS7pPm
5,0,12,0,0,0,0,0,0,-25,0,0,0,3mKOHzw7
7,0,10,0,0,0,0,0,0,-25,0,0,0,3mKOHzw7
14,-9,-34,1,0,-1,0,0,0,-25,1,1,0,3mKOHzw7
41,-2,2,0,0,0,1,1,-2,-25,0,0,0,3mKOHzw7
10,0,7,0,0,0,0,0,0,-116,0,1,0,B3tErunx
13,3,17,0,0,0,0,0,0,-116,0,0,0,B3tErunx
15,-2,3,0,0,0,0,0,0,-116,0,0,0,B3tErunx
16,-2,0,0,0,0,0,0,0,-116,0,1,0,B3tErunx
12,-1,2,0,0,0,0,0,-1,-5,0,1,1,f2ZTk7HE
30,-2,1,0,0,0,1,1,-2,-5,0,1,1,f2ZTk7HE
55,1,-8,0,0,0,1,1,-1,-5,0,0,1,f2ZTk7HE
64,1,-1,0,0,0,1,1,-1,-5,0,1,1,f2ZTk7HE
24,0,-1,0,0,0,1,1,0,-143,0,1,1,QsZhZp1R
42,-3,-15,0,0,0,1,1,0,-143,0,1,1,QsZhZp1R
53,0,-10,0,0,0,1,1,0,-143,0,0,1,QsZhZp1R
69,1,-1,0,0,0,1,1,1,-143,0,0,1,QsZhZp1R
13,0,8,0,0,0,0,1,0,66,0,0,1,Tqf77qEs
28,0,-3,0,0,0,0,1,0,66,0,1,1,Tqf77qEs
33,1,7,0,0,0,0,1,1,66,0,0,1,Tqf77qEs
85,1,2,0,0,0,1,1,1,66,0,0,1,Tqf77qEs
29,0,7,0,0,0,1,1,0,-47,0,0,0,sworq8o3
47,0,-11,0,0,0,1,1,0,-47,0,0,0,sworq8o3
89,-10,-15,0,0,0,1,1,-5,-47,0,0,0,sworq8o3
97,-15,-32,0,0,0,1,1,-5,-47,0,0,0,sworq8o3
8,0,-6,0,0,0,0,0,0,-94,0,1,0,xm2JsGQV
13,2,14,0,0,0,0,0,-1,-94,0,0,0,xm2JsGQV
61,-2,-2,0,0,0,1,1,-2,-94,0,0,0,xm2JsGQV
116,-5,-25,1,0,-1,1,1,-2,-94,1,1,0,xm2JsGQV
36,3,8,0,0,0,0,0,0,19,0,1,1,JaqSGaaU
41,3,9,0,0,0,1,1,0,19,0,0,1,JaqSGaaU
72,1,0,0,0,0,1,1,1,19,0,1,1,JaqSGaaU
82,4,9,0,0,0,1,1,1,19,0,1,1,JaqSGaaU
41,3,-5,0,0,0,1,1,1,-92,0,0,0,bqnOjpTT
46,3,-2,0,0,0,1,1,1,-92,0,1,0,bqnOjpTT
145,-8,-24,0,0,0,1,1,1,-92,0,0,0,bqnOjpTT
147,-8,-22,0,0,0,1,1,1,-92,0,0,0,bqnOjpTT
8,0,-5,0,0,0,0,0,0,-85,0,1,0,nDdY19oK
12,0,-3,0,0,0,0,0,0,-85,0,1,0,nDdY19oK
25,0,2,0,0,0,1,0,0,-85,0,0,0,nDdY19oK
48,-1,-30,1,0,-1,1,1,-1,-85,1,1,0,nDdY19oK
6,-1,14,0,0,0,0,0,-1,73,0,1,0,dD8NMFWq
9,0,17,0,0,0,0,0,0,73,0,0,0,dD8NMFWq
31,-1,13,0,0,0,1,1,-1,73,0,0,0,dD8NMFWq
38,-1,13,0,0,0,1,1,-1,73,0,1,0,dD8NMFWq
7,0,31,0,1,1,0,0,0,92,1,0,1,f7gmW1Ld
10,0,-7,0,0,0,0,0,0,92,0,1,1,f7gmW1Ld
14,1,-6,0,0,0,1,0,1,92,0,1,1,f7gmW1Ld
16,1,-5,0,0,0,1,0,1,92,0,1,1,f7gmW1Ld
7,0,13,0,0,0,0,0,0,68,0,0,0,kHO8nEwI
11,3,22,0,0,0,0,0,0,68,0,0,0,kHO8nEwI
14,0,-9,0,0,0,0,0,0,68,0,1,0,kHO8nEwI
19,0,0,0,0,0,0,1,0,68,0,0,0,kHO8nEwI
5,0,2,0,0,0,0,0,0,-254,0,0,0,69jOMJ0Q
8,0,-16,0,0,0,0,0,0,-254,0,1,0,69jOMJ0Q
12,0,-3,0,0,0,0,0,0,-254,0,1,0,69jOMJ0Q
29,4,-9,0,0,0,1,1,1,-254,0,0,0,69jOMJ0Q
19,4,13,0,0,0,0,0,1,60,0,0,1,UU9iZWI5
45,3,-6,0,0,0,0,1,0,60,0,0,1,UU9iZWI5
53,2,5,0,0,0,0,1,-1,60,0,0,1,UU9iZWI5
59,2,-2,0,0,0,0,1,-1,60,0,0,1,UU9iZWI5
6,0,0,0,0,0,0,0,0,-188,0,1,0,2DohR7nT
13,0,1,0,0,0,1,0,0,-188,0,0,0,2DohR7nT
14,0,1,0,0,0,1,0,0,-188,0,1,0,2DohR7nT
20,-2,-16,0,0,0,1,0,1,-188,0,1,0,2DohR7nT
6,0,5,0,0,0,0,0,0,-310,0,1,0,ukrD5DWR
29,-1,-5,0,0,0,1,1,-1,-310,0,0,0,ukrD5DWR
35,-1,2,0,0,0,1,1,-1,-310,0,0,0,ukrD5DWR
41,-1,-13,0,0,0,1,1,-1,-310,0,0,0,ukrD5DWR
12,0,-2,0,0,0,0,0,0,215,0,1,1,V7sUBmKR
14,0,7,0,0,0,0,0,0,215,0,1,1,V7sUBmKR
16,0,13,0,0,0,0,0,0,215,0,1,1,V7sUBmKR
17,0,9,0,0,0,0,0,0,215,0,0,1,V7sUBmKR
20,5,15,0,0,0,0,1,2,-182,0,1,1,lYTKo3cq
21,10,17,0,0,0,0,1,2,-182,0,0,1,lYTKo3cq
36,9,-22,1,0,-1,0,1,1,-182,1,1,1,lYTKo3cq
44,17,17,0,0,0,0,1,1,-182,0,1,1,lYTKo3cq
9,0,-19,0,0,0,0,0,0,220,0,0,1,lQGYh4Um
16,0,-6,0,0,0,1,0,0,220,0,1,1,lQGYh4Um
